,SITE_ID,Week,Year,DATEOFF,Ca,Cl,HNO3,HNO3 PPB,K,Mg,Na,NH4,NO3,SO2,SO2 PPB,SO4,TNO3,DATEON,pollution_index,pollution_level
1718,SEK430,49,2023,12/12/2023 8:00:00 AM,0.165,0.038,0.428,0.166,0.07,0.037,0.178,0.469,1.705,,-,0.578,2.126,12/05/2023,0.20247433006765178,0
1719,SEK430,50,2023,12/19/2023 8:00:00 AM,0.088,0.018,0.785,0.305,0.035,0.011,0.026,0.108,0.231,,-,0.25,1.004,12/12/2023,0.11515777184025201,0
1720,SEK430,51,2023,12/26/2023 8:00:00 AM,0.042,0.016,0.536,0.208,0.085,0.009,0.015,0.483,1.228,,-,0.448,1.755,12/19/2023,0.17063340631566426,0
1721,SEK430,52,2023,1/02/2024 8:00:00 AM,0.051,0.017,0.463,0.18,0.055,0.012,0.03,0.181,0.435,,-,0.286,0.89,12/26/2023,0.09766534040008547,0
1722,SHE604,27,2023,7/11/2023 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,7/04/2023,,2
1723,SHE604,28,2023,7/18/2023 8:00:00 AM,0.132,0.013,0.301,0.117,0.077,0.022,0.01,0.218,0.053,0.175,0.067,0.349,0.349,7/11/2023,0.05785552867991749,0
1724,SHE604,29,2023,7/25/2023 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,7/18/2023,,2
1725,SHE604,30,2023,8/01/2023 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,7/25/2023,,2
1726,SHE604,31,2023,8/08/2023 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,8/01/2023,,2
1727,SHE604,32,2023,8/15/2023 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,8/08/2023,,2
1728,SHE604,33,2023,8/22/2023 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,8/15/2023,,2
1729,SHE604,34,2023,8/29/2023 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,8/22/2023,,2
1730,SHE604,35,2023,9/05/2023 8:00:00 AM,0.306,0.019,0.383,0.149,0.112,0.051,0.023,0.344,0.366,0.214,0.082,0.497,0.743,8/29/2023,0.0940035084347772,0
1731,SHE604,36,2023,9/12/2023 8:00:00 AM,0.111,0.015,0.472,0.183,0.067,0.02,0.009,0.158,0.057,0.168,0.064,0.404,0.521,9/05/2023,0.07573005286748119,0
1732,SHE604,37,2023,9/19/2023 8:00:00 AM,0.28,0.015,0.301,0.117,0.029,0.048,0.015,0.189,0.101,0.166,0.063,0.426,0.397,9/12/2023,0.06604358740529895,0
1733,SHE604,38,2023,9/26/2023 8:00:00 AM,0.236,0.015,0.219,0.085,0.037,0.041,0.058,0.158,0.165,0.164,0.063,0.405,0.38,9/19/2023,0.0604238881009619,0
1734,SHE604,39,2023,10/03/2023 8:00:00 AM,0.285,0.022,0.242,0.094,0.027,0.039,0.035,0.23,0.256,0.229,0.087,0.676,0.494,9/26/2023,0.09503013521771897,0
1735,SHE604,40,2023,10/10/2023 8:00:00 AM,0.112,0.016,0.178,0.069,0.015,0.018,0.021,0.085,0.051,0.134,0.051,0.208,0.225,10/03/2023,0.03258879933104219,0
1736,SHE604,41,2023,10/17/2023 8:00:00 AM,0.206,0.015,0.254,0.099,0.019,0.033,0.008,0.12,0.16,0.132,0.05,0.308,0.41,10/10/2023,0.05196387761772243,0
1737,SHE604,42,2023,10/24/2023 8:00:00 AM,0.215,0.015,0.152,0.059,0.018,0.032,0.023,0.103,0.159,0.191,0.073,0.296,0.308,10/17/2023,0.04739083977888082,0
1738,SHE604,43,2023,10/31/2023 8:00:00 AM,0.038,0.016,0.206,0.08,0.016,0.005,0.016,0.336,0.303,0.295,0.113,0.657,0.505,10/24/2023,0.09765190125210449,0
1739,SHE604,44,2023,11/07/2023 8:00:00 AM,0.059,0.016,0.219,0.085,0.017,0.008,0.012,0.108,0.054,0.203,0.077,0.246,0.269,10/31/2023,0.04455846941181346,0
1740,SHE604,45,2023,11/14/2023 8:00:00 AM,0.249,0.016,0.253,0.098,0.018,0.035,0.02,0.136,0.165,0.163,0.062,0.374,0.414,11/07/2023,0.060284107346187624,0
1741,SHE604,46,2023,11/21/2023 8:00:00 AM,0.22,0.016,0.187,0.073,0.013,0.033,0.013,0.096,0.1,0.187,0.071,0.237,0.284,11/14/2023,0.042050736519647816,0
1742,SHE604,47,2023,11/28/2023 8:00:00 AM,0.122,0.016,0.178,0.069,0.013,0.021,0.017,0.148,0.197,0.198,0.076,0.381,0.373,11/21/2023,0.05910643320994016,0
1743,SHE604,48,2023,12/05/2023 8:00:00 AM,0.135,0.016,0.302,0.117,0.014,0.018,0.019,0.097,0.22,0.202,0.077,0.223,0.516,11/28/2023,0.05623693646577474,0
1744,SHE604,49,2023,12/12/2023 8:00:00 AM,0.033,0.016,0.143,0.055,0.005,0.005,0.008,0.07,0.085,0.146,0.056,0.151,0.225,12/05/2023,0.02724165608474069,0
1745,SHE604,50,2023,12/19/2023 8:00:00 AM,0.137,0.016,0.324,0.126,0.008,0.021,0.021,0.094,0.2,0.196,0.075,0.217,0.519,12/12/2023,0.05609674084769303,0
1746,SHE604,51,2023,12/26/2023 8:00:00 AM,0.183,0.016,0.143,0.055,0.009,0.029,0.016,0.059,0.087,0.202,0.077,0.137,0.227,12/19/2023,0.030385688765967492,0
1747,SHE604,52,2023,1/02/2024 8:00:00 AM,0.338,0.035,0.196,0.076,0.015,0.048,0.033,0.067,0.196,0.203,0.077,0.147,0.389,12/26/2023,0.04027157323587864,0
1748,SHN418,27,2023,7/11/2023 8:00:00 AM,0.093,0.03,0.636,0.247,0.064,0.017,0.008,0.574,0.091,0.384,0.147,1.421,0.717,7/04/2023,0.1960695692502909,0
1749,SHN418,28,2023,7/18/2023 8:00:00 AM,0.159,0.029,0.598,0.232,0.073,0.024,0.015,0.5,0.174,0.194,0.074,1.043,0.763,7/11/2023,0.14893077370338192,0
1750,SHN418,29,2023,7/25/2023 8:00:00 AM,0.122,0.03,0.556,0.216,0.055,0.019,0.008,0.427,0.089,0.251,0.096,0.995,0.637,7/18/2023,0.14205690640147892,0
1751,SHN418,30,2023,8/01/2023 8:00:00 AM,0.236,0.03,0.575,0.223,0.055,0.03,0.021,0.465,0.173,0.476,0.182,1.048,0.739,7/25/2023,0.16911748226251705,0
1752,SHN418,31,2023,8/08/2023 8:00:00 AM,0.118,0.026,0.522,0.203,0.065,0.018,0.007,0.271,0.047,,-,0.802,0.561,8/01/2023,0.14167512087186493,0
1753,SHN418,32,2023,8/15/2023 8:00:00 AM,0.153,0.033,0.526,0.204,0.052,0.022,0.02,0.446,0.161,,-,1.074,0.679,8/08/2023,0.18065737044244798,0
1754,SHN418,33,2023,8/22/2023 8:00:00 AM,0.244,0.03,0.606,0.235,0.06,0.031,0.009,0.325,0.11,,-,1.102,0.706,8/15/2023,0.18931791497287523,0
1755,SHN418,34,2023,8/29/2023 8:00:00 AM,0.228,0.031,0.594,0.23,0.04,0.033,0.022,0.383,0.372,,-,1.046,0.956,8/22/2023,0.19680713787373982,0
1756,SHN418,35,2023,9/05/2023 8:00:00 AM,0.216,0.03,0.6,0.233,0.04,0.028,0.022,0.466,0.208,,-,1.082,0.799,8/29/2023,0.19207236153208626,0
1757,SHN418,36,2023,9/12/2023 8:00:00 AM,0.201,0.03,0.689,0.267,0.045,0.028,0.046,0.414,0.125,,-,1.463,0.802,9/05/2023,0.24120578549613123,0
1758,SHN418,37,2023,9/19/2023 8:00:00 AM,0.135,0.03,0.411,0.159,0.039,0.021,0.014,0.376,0.17,,-,0.974,0.575,9/12/2023,0.15744153458644297,0
1759,SHN418,38,2023,9/26/2023 8:00:00 AM,0.121,0.045,0.284,0.11,0.025,0.022,0.038,0.257,0.449,,-,0.633,0.728,9/19/2023,0.12048409530647948,0
1760,SHN418,39,2023,10/03/2023 8:00:00 AM,0.089,0.03,0.366,0.142,0.039,0.024,0.115,0.109,0.226,,-,0.392,0.586,9/26/2023,0.08775158360539924,0
1761,SHN418,40,2023,10/10/2023 8:00:00 AM,0.2,0.032,0.336,0.13,0.051,0.047,0.193,0.249,0.553,,-,0.835,0.883,10/03/2023,0.15568588118867888,0
1762,SHN418,41,2023,10/17/2023 8:00:00 AM,0.51,0.031,0.258,0.1,0.042,0.052,0.018,0.085,0.655,,-,0.667,0.909,10/10/2023,0.13379426099011615,0
1763,SHN418,42,2023,10/24/2023 8:00:00 AM,0.069,0.032,0.469,0.182,0.024,0.011,0.008,0.205,0.098,,-,0.485,0.559,10/17/2023,0.10193869166020048,0
1764,SHN418,43,2023,10/31/2023 8:00:00 AM,0.194,0.067,0.349,0.135,0.04,0.055,0.284,0.143,0.689,,-,0.679,1.032,10/24/2023,0.14669453231266238,0
1765,SHN418,44,2023,11/07/2023 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,10/31/2023,,2
1766,SHN418,45,2023,11/14/2023 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,11/07/2023,,2
1767,SHN418,46,2023,11/21/2023 8:00:00 AM,0.107,0.04,0.463,0.18,0.019,0.023,0.076,0.103,0.472,,-,0.229,0.927,11/14/2023,0.09314213294522174,0
1768,SHN418,47,2023,11/28/2023 8:00:00 AM,0.076,0.032,0.295,0.114,0.016,0.012,0.017,0.43,0.649,,-,0.722,0.938,11/21/2023,0.14375952314208593,0
1769,SHN418,48,2023,12/05/2023 8:00:00 AM,0.134,0.032,0.467,0.181,0.023,0.014,0.016,0.266,0.516,,-,0.59,0.976,11/28/2023,0.13847234415052392,0
1770,SHN418,49,2023,12/12/2023 8:00:00 AM,0.098,0.028,0.562,0.218,0.019,0.009,0.024,0.207,0.355,,-,0.51,0.908,12/05/2023,0.12960442229267852,0
1771,SHN418,50,2023,12/19/2023 8:00:00 AM,0.126,0.035,0.434,0.168,0.016,0.012,0.019,0.148,0.452,,-,0.33,0.879,12/12/2023,0.10079012685944462,0
1772,SHN418,51,2023,12/26/2023 8:00:00 AM,0.106,0.084,0.784,0.304,0.037,0.022,0.1,0.306,0.847,,-,0.442,1.619,12/19/2023,0.17357079391442487,0
1773,SHN418,52,2023,1/02/2024 8:00:00 AM,0.045,0.027,0.228,0.088,0.018,0.006,0.01,0.296,0.414,,-,0.472,0.638,12/26/2023,0.09370554572169128,0
1774,SND152,27,2023,7/11/2023 8:00:00 AM,0.114,0.032,0.632,0.245,0.165,0.025,0.03,0.367,0.118,0.187,0.071,1.051,0.739,7/04/2023,0.14930783954372412,0
1775,SND152,28,2023,7/18/2023 8:00:00 AM,0.215,0.032,0.857,0.333,0.291,0.032,0.072,0.545,0.205,0.311,0.119,1.346,1.048,7/11/2023,0.20619333137165896,0
1776,SND152,29,2023,7/25/2023 8:00:00 AM,0.288,0.032,0.695,0.27,0.108,0.044,0.067,0.41,0.358,0.277,0.106,1.151,1.042,7/18/2023,0.18045042359489194,0
1777,SND152,30,2023,8/01/2023 8:00:00 AM,0.379,0.033,0.935,0.363,0.111,0.036,0.017,0.381,0.118,0.298,0.114,0.998,1.038,7/25/2023,0.1768835040602577,0
1778,SND152,31,2023,8/08/2023 8:00:00 AM,0.17,0.032,0.713,0.277,0.087,0.026,0.041,0.287,0.176,0.315,0.12,0.906,0.877,8/01/2023,0.15524170512457497,0
1779,SND152,32,2023,8/15/2023 8:00:00 AM,0.124,0.032,0.66,0.256,0.088,0.033,0.145,0.367,0.254,0.357,0.136,1.126,0.903,8/08/2023,0.1770765504545928,0
1780,SND152,33,2023,8/22/2023 8:00:00 AM,0.264,0.032,0.742,0.288,0.099,0.033,0.027,0.379,0.195,0.296,0.113,1.076,0.925,8/15/2023,0.17184590279034337,0
1781,SND152,34,2023,8/29/2023 8:00:00 AM,0.389,0.032,1.003,0.389,0.119,0.043,0.038,0.571,0.199,0.288,0.11,1.705,1.186,8/22/2023,0.24718754930271689,0
1782,SND152,35,2023,9/05/2023 8:00:00 AM,0.171,0.082,0.787,0.305,0.085,0.046,0.203,0.418,0.384,0.395,0.151,1.06,1.158,8/29/2023,0.18982804258908242,0
1783,SND152,36,2023,9/12/2023 8:00:00 AM,0.257,0.032,0.82,0.318,0.109,0.047,0.181,0.369,0.274,0.317,0.121,1.169,1.081,9/05/2023,0.1912081440659992,0
1784,SND152,37,2023,9/19/2023 8:00:00 AM,0.2,0.032,0.66,0.256,0.088,0.027,0.028,0.452,0.204,0.236,0.09,1.208,0.853,9/12/2023,0.17283340488665694,0
1785,SND152,38,2023,9/26/2023 8:00:00 AM,0.283,0.032,0.774,0.3,0.095,0.034,0.026,0.457,0.189,0.303,0.116,1.168,0.951,9/19/2023,0.18271886059767248,0
1786,SND152,39,2023,10/03/2023 8:00:00 AM,0.278,0.032,1.007,0.391,0.077,0.033,0.028,0.415,0.203,0.29,0.111,0.997,1.194,9/26/2023,0.18554930116512763,0
1787,SND152,40,2023,10/10/2023 8:00:00 AM,0.333,0.033,0.697,0.27,0.093,0.042,0.068,0.316,0.35,0.402,0.153,0.72,1.036,10/03/2023,0.15191425171377435,0
1788,SND152,41,2023,10/17/2023 8:00:00 AM,0.239,0.033,0.445,0.173,0.064,0.022,0.022,0.347,0.488,0.327,0.125,0.696,0.926,10/10/2023,0.13036569636250922,0
1789,SND152,42,2023,10/24/2023 8:00:00 AM,0.496,0.033,0.716,0.278,0.093,0.055,0.026,0.379,0.384,0.901,0.344,0.824,1.088,10/17/2023,0.2022497521276746,0
1790,SND152,43,2023,10/31/2023 8:00:00 AM,0.242,0.979,0.475,0.184,0.087,0.139,1.016,0.21,1.049,0.284,0.108,0.929,1.517,10/24/2023,0.1745076984810106,0
1791,SND152,44,2023,11/07/2023 8:00:00 AM,0.361,0.04,1.083,0.42,0.079,0.05,0.147,0.437,0.671,0.638,0.243,0.97,1.736,10/31/2023,0.23628662906105896,0
1792,SND152,45,2023,11/14/2023 8:00:00 AM,0.341,0.033,0.554,0.215,0.092,0.05,0.16,0.509,0.944,0.576,0.22,1.111,1.489,11/07/2023,0.21446314548874473,0
1793,SND152,46,2023,11/21/2023 8:00:00 AM,0.12,0.123,0.538,0.209,0.021,0.03,0.119,0.085,0.268,0.413,0.158,0.242,0.798,11/14/2023,0.09465778534804443,0
1794,SND152,47,2023,11/28/2023 8:00:00 AM,0.114,0.034,0.498,0.193,0.057,0.015,0.021,0.702,1.145,0.372,0.142,1.06,1.635,11/21/2023,0.1987789217252042,0
1795,SND152,48,2023,12/05/2023 8:00:00 AM,0.236,0.036,0.546,0.212,0.074,0.028,0.082,0.341,0.739,0.419,0.16,0.705,1.276,11/28/2023,0.15711573463306344,0
1796,SND152,49,2023,12/12/2023 8:00:00 AM,0.19,0.068,0.406,0.158,0.07,0.027,0.093,0.39,0.914,0.333,0.127,0.726,1.313,12/05/2023,0.14907974055130685,0
1797,SND152,50,2023,12/19/2023 8:00:00 AM,0.157,0.044,0.826,0.321,0.051,0.022,0.058,0.302,0.645,0.725,0.277,0.564,1.458,12/12/2023,0.18595960018045424,0
1798,SND152,51,2023,12/26/2023 8:00:00 AM,0.158,0.169,1.104,0.428,0.075,0.038,0.174,0.46,1.286,0.552,0.211,0.515,2.372,12/19/2023,0.21827702703162014,0
1799,SND152,52,2023,1/02/2024 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,12/26/2023,,2
1800,SPD111,27,2023,7/11/2023 8:00:00 AM,0.176,0.032,0.512,0.199,0.216,0.036,0.009,0.35,0.075,0.21,0.08,1.178,0.579,7/04/2023,0.15095456829981596,0
1801,SPD111,28,2023,7/18/2023 8:00:00 AM,0.282,0.032,0.671,0.26,0.114,0.053,0.044,0.383,0.068,0.283,0.108,1.312,0.728,7/11/2023,0.18048173624918948,0
1802,SPD111,29,2023,7/25/2023 8:00:00 AM,0.231,0.032,0.525,0.204,0.077,0.04,0.014,0.378,0.125,0.261,0.1,0.994,0.641,7/18/2023,0.14188377134190389,0
1803,SPD111,30,2023,8/01/2023 8:00:00 AM,0.376,0.034,0.652,0.253,0.083,0.044,0.015,0.404,0.084,0.34,0.13,1.124,0.726,7/25/2023,0.1675212590684804,0
1804,SPD111,31,2023,8/08/2023 8:00:00 AM,0.151,0.031,0.417,0.162,0.066,0.027,0.016,0.417,0.124,0.26,0.099,1.074,0.534,8/01/2023,0.14033937305024818,0
1805,SPD111,32,2023,8/15/2023 8:00:00 AM,0.087,0.032,0.419,0.163,0.063,0.016,0.024,0.352,0.086,0.278,0.106,1.037,0.498,8/08/2023,0.13695406988200773,0
1806,SPD111,33,2023,8/22/2023 8:00:00 AM,0.319,0.032,0.491,0.191,0.072,0.05,0.009,0.219,0.104,0.194,0.074,0.725,0.587,8/15/2023,0.10950654094151638,0
1807,SPD111,34,2023,8/29/2023 8:00:00 AM,0.321,0.033,0.433,0.168,0.091,0.052,0.015,0.469,0.144,0.204,0.078,1.498,0.57,8/22/2023,0.17547925213189802,0
1808,SPD111,35,2023,9/05/2023 8:00:00 AM,0.378,0.032,0.568,0.22,0.063,0.064,0.008,0.32,0.087,0.273,0.104,1.09,0.645,8/29/2023,0.15295071669012555,0
1809,SPD111,36,2023,9/12/2023 8:00:00 AM,0.237,0.036,0.577,0.224,0.065,0.045,0.046,0.292,0.067,0.23,0.088,1.126,0.635,9/05/2023,0.15265353475003643,0
1810,SPD111,37,2023,9/19/2023 8:00:00 AM,0.254,0.029,0.475,0.184,0.065,0.038,0.014,0.27,0.083,0.2,0.076,1.07,0.551,9/12/2023,0.13814037297430554,0
1811,SPD111,38,2023,9/26/2023 8:00:00 AM,0.475,0.033,0.419,0.163,0.056,0.071,0.008,0.205,0.104,0.223,0.085,0.908,0.516,9/19/2023,0.12218401512042647,0
1812,SPD111,39,2023,10/03/2023 8:00:00 AM,0.265,0.032,0.381,0.148,0.056,0.041,0.008,0.26,0.101,0.188,0.072,0.819,0.476,9/26/2023,0.1085664728748359,0
1813,SPD111,40,2023,10/10/2023 8:00:00 AM,0.52,0.033,0.262,0.102,0.067,0.077,0.017,0.196,0.225,0.207,0.079,0.702,0.483,10/03/2023,0.09584093531156176,0
1814,SPD111,41,2023,10/17/2023 8:00:00 AM,0.438,0.033,0.301,0.117,0.049,0.054,0.015,0.291,0.368,0.197,0.075,0.67,0.664,10/10/2023,0.10158331951838459,0
1815,SPD111,42,2023,10/24/2023 8:00:00 AM,0.379,0.033,0.503,0.195,0.058,0.059,0.013,0.178,0.141,0.267,0.102,0.667,0.636,10/17/2023,0.1125558998085712,0
1816,SPD111,43,2023,10/31/2023 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,10/24/2023,,2
1817,SPD111,44,2023,11/07/2023 8:00:00 AM,0.853,0.034,0.885,0.343,0.075,0.128,0.057,0.367,0.437,0.433,0.165,0.954,1.308,10/31/2023,0.19341404615798768,0
1818,SPD111,45,2023,11/14/2023 8:00:00 AM,0.511,0.033,0.594,0.23,0.059,0.078,0.097,0.393,0.564,0.385,0.147,0.979,1.148,11/07/2023,0.1747056306340747,0
1819,SPD111,46,2023,11/21/2023 8:00:00 AM,0.616,0.056,0.414,0.161,0.052,0.097,0.121,0.226,0.566,0.303,0.116,0.624,0.973,11/14/2023,0.12318440401236845,0
1820,SPD111,47,2023,11/28/2023 8:00:00 AM,0.152,0.035,0.521,0.202,0.046,0.021,0.018,0.68,0.797,0.303,0.116,1.34,1.31,11/21/2023,0.20467564433365376,0
1821,SPD111,48,2023,12/05/2023 8:00:00 AM,0.256,0.035,0.499,0.194,0.049,0.034,0.019,0.336,0.579,0.278,0.106,0.791,1.07,11/28/2023,0.14318965098478578,0
1822,SPD111,49,2023,12/12/2023 8:00:00 AM,0.135,0.034,0.432,0.168,0.042,0.02,0.016,0.392,0.445,0.323,0.123,0.794,0.87,12/05/2023,0.1357769754460874,0
1823,SPD111,50,2023,12/19/2023 8:00:00 AM,0.219,0.034,0.347,0.135,0.044,0.03,0.038,0.246,0.357,0.337,0.129,0.554,0.699,12/12/2023,0.10522076097987472,0
1824,SPD111,51,2023,12/26/2023 8:00:00 AM,0.344,0.085,0.382,0.148,0.068,0.061,0.116,0.155,0.529,0.356,0.136,0.421,0.905,12/19/2023,0.10525673402544183,0
1825,SPD111,52,2023,1/02/2024 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,12/26/2023,,2
1826,STK138,27,2023,7/11/2023 8:00:00 AM,0.785,0.031,0.962,0.373,0.1,0.197,0.008,0.384,0.496,0.335,0.128,0.732,1.442,7/04/2023,0.17500021291085882,0
1827,STK138,28,2023,7/18/2023 8:00:00 AM,0.531,0.033,0.877,0.34,0.116,0.135,0.009,0.408,0.298,0.335,0.128,0.681,1.16,7/11/2023,0.15517646058987292,0
1828,STK138,29,2023,7/25/2023 8:00:00 AM,0.874,0.032,0.881,0.342,0.095,0.283,0.01,0.4,0.444,0.386,0.147,0.745,1.311,7/18/2023,0.17142375194876602,0
1829,STK138,30,2023,8/01/2023 8:00:00 AM,0.495,0.032,0.807,0.313,0.069,0.121,0.026,0.325,0.468,0.392,0.15,0.723,1.262,7/25/2023,0.16520225094078367,0
1830,STK138,31,2023,8/08/2023 8:00:00 AM,0.691,0.033,0.996,0.386,0.085,0.26,0.014,0.5,0.443,0.359,0.137,1.226,1.424,8/01/2023,0.2206340088498232,0
1831,STK138,32,2023,8/15/2023 8:00:00 AM,0.494,0.032,0.652,0.253,0.089,0.178,0.015,0.283,0.299,0.342,0.131,0.672,0.941,8/08/2023,0.1373368783275428,0
1832,STK138,33,2023,8/22/2023 8:00:00 AM,0.857,0.033,0.6,0.233,0.103,0.218,0.014,0.39,0.677,0.386,0.147,0.728,1.267,8/15/2023,0.15812541572307667,0
1833,STK138,34,2023,8/29/2023 8:00:00 AM,1.462,0.032,0.818,0.317,0.104,0.288,0.047,0.448,0.981,0.432,0.165,1.653,1.786,8/22/2023,0.27341964398827323,0
1834,STK138,35,2023,9/05/2023 8:00:00 AM,0.94,0.032,0.735,0.285,0.073,0.253,0.043,0.334,0.432,0.596,0.227,0.843,1.155,8/29/2023,0.18415970680759586,0
1835,STK138,36,2023,9/12/2023 8:00:00 AM,0.502,0.034,0.5,0.194,0.058,0.156,0.022,0.224,0.409,0.34,0.13,0.547,0.901,9/05/2023,0.11910064683441435,0
1836,STK138,37,2023,9/19/2023 8:00:00 AM,0.436,0.033,0.869,0.337,0.056,0.104,0.013,0.351,0.418,0.412,0.157,0.656,1.273,9/12/2023,0.163505874573342,0
1837,STK138,38,2023,9/26/2023 8:00:00 AM,0.528,0.035,0.837,0.325,0.141,0.121,0.024,0.641,1.043,0.598,0.228,1.273,1.867,9/19/2023,0.2569089995186475,0
1838,STK138,39,2023,10/03/2023 8:00:00 AM,0.484,0.033,1.451,0.563,0.141,0.128,0.015,0.568,0.686,0.605,0.231,1.307,2.114,9/26/2023,0.29289296695438355,0
1839,STK138,40,2023,10/10/2023 8:00:00 AM,1.175,0.034,0.268,0.104,0.106,0.26,0.01,0.259,0.412,0.296,0.113,0.523,0.675,10/03/2023,0.09557575801874833,0
1840,STK138,41,2023,10/17/2023 8:00:00 AM,0.96,0.033,0.187,0.073,0.06,0.206,0.013,0.201,1.146,0.237,0.09,0.434,1.33,10/10/2023,0.10905358700919948,0
1841,STK138,42,2023,10/24/2023 8:00:00 AM,0.865,0.034,0.394,0.153,0.113,0.172,0.019,0.313,1.084,0.408,0.156,0.606,1.472,10/17/2023,0.15077728740083704,0
1842,STK138,43,2023,10/31/2023 8:00:00 AM,0.459,0.062,0.193,0.075,0.091,0.129,0.079,0.652,1.131,0.314,0.12,1.048,1.32,10/24/2023,0.16877335062048424,0
1843,STK138,44,2023,11/07/2023 8:00:00 AM,1.548,0.042,0.454,0.176,0.097,0.243,0.024,0.563,2.137,0.657,0.251,0.846,2.583,10/31/2023,0.2418075744164359,0
1844,STK138,45,2023,11/14/2023 8:00:00 AM,1.669,0.035,0.452,0.175,0.069,0.331,0.015,0.422,1.205,0.436,0.166,0.503,1.65,11/07/2023,0.15370804365350652,0
1845,STK138,46,2023,11/21/2023 8:00:00 AM,2.139,0.059,0.461,0.179,0.1,0.429,0.025,0.345,1.949,0.679,0.259,0.535,2.402,11/14/2023,0.20844319834632125,0
1846,STK138,47,2023,11/28/2023 8:00:00 AM,0.376,0.05,0.185,0.072,0.046,0.106,0.037,0.516,1.431,0.404,0.154,0.583,1.613,11/21/2023,0.14728223375695398,0
1847,STK138,48,2023,12/05/2023 8:00:00 AM,0.271,0.078,0.136,0.053,0.041,0.052,0.034,0.883,2.57,0.304,0.116,0.623,2.704,11/28/2023,0.1892261007814196,0
1848,STK138,49,2023,12/12/2023 8:00:00 AM,0.568,0.174,0.152,0.059,0.163,0.064,0.033,0.832,2.333,0.462,0.176,0.816,2.483,12/05/2023,0.20916766875246567,0
1849,STK138,50,2023,12/19/2023 8:00:00 AM,0.88,0.098,0.406,0.158,0.067,0.224,0.059,0.462,2.228,0.619,0.236,0.497,2.628,12/12/2023,0.20842556806878815,0
1850,STK138,51,2023,12/26/2023 8:00:00 AM,0.382,0.135,0.163,0.063,0.079,0.102,0.094,0.775,2.702,0.568,0.217,0.841,2.863,12/19/2023,0.2365178701471444,0
1851,STK138,52,2023,1/02/2024 8:00:00 AM,0.137,0.049,0.116,0.045,0.033,0.037,0.023,0.64,1.571,0.306,0.117,0.533,1.684,12/26/2023,0.13611031021149797,0
1852,SUM156,27,2023,7/11/2023 8:00:00 AM,0.081,0.536,0.293,0.114,0.08,0.077,0.54,0.277,0.332,0.212,0.081,1.42,0.62,7/04/2023,0.16650192754036175,0
1853,SUM156,28,2023,7/18/2023 8:00:00 AM,0.126,0.444,0.17,0.066,0.077,0.085,0.558,0.216,0.614,0.33,0.126,1.302,0.781,7/11/2023,0.16788040547018487,0
1854,SUM156,29,2023,7/25/2023 8:00:00 AM,0.095,0.06,0.565,0.219,0.091,0.043,0.218,0.335,0.138,0.273,0.104,1.441,0.694,7/18/2023,0.18582709770442501,0
1855,SUM156,30,2023,8/01/2023 8:00:00 AM,0.084,0.033,0.484,0.188,0.062,0.021,0.061,0.292,0.072,0.309,0.118,0.998,0.548,7/25/2023,0.14037589031530032,0
1856,SUM156,31,2023,8/08/2023 8:00:00 AM,0.091,0.043,0.363,0.141,0.064,0.036,0.194,0.301,0.235,0.238,0.091,1.21,0.592,8/01/2023,0.15125260449051794,0
1857,SUM156,32,2023,8/15/2023 8:00:00 AM,0.119,0.062,0.391,0.152,0.057,0.062,0.388,0.273,0.454,0.228,0.087,1.715,0.839,8/08/2023,0.2067020463421224,0
1858,SUM156,33,2023,8/22/2023 8:00:00 AM,0.332,0.288,0.564,0.219,0.088,0.094,0.443,0.239,0.497,0.371,0.142,1.606,1.051,8/15/2023,0.22350157953231223,0
1859,SUM156,34,2023,8/29/2023 8:00:00 AM,0.327,0.232,0.415,0.161,0.109,0.114,0.632,0.128,0.631,0.349,0.133,1.514,1.04,8/22/2023,0.20792376921007857,0
1860,SUM156,35,2023,9/05/2023 8:00:00 AM,0.045,0.916,0.11,0.043,0.065,0.087,0.722,0.158,0.356,0.314,0.12,0.834,0.464,8/29/2023,0.10947852428653718,0
1861,SUM156,36,2023,9/12/2023 8:00:00 AM,0.113,0.102,0.254,0.099,0.066,0.062,0.436,0.147,0.397,0.272,0.104,0.983,0.647,9/05/2023,0.1324482791556054,0
1862,SUM156,37,2023,9/19/2023 8:00:00 AM,0.07,0.033,0.261,0.101,0.062,0.026,0.134,0.291,0.157,0.243,0.093,1.003,0.413,9/12/2023,0.12201656624387375,0
1863,SUM156,38,2023,9/26/2023 8:00:00 AM,0.131,0.037,0.457,0.177,0.057,0.038,0.212,0.242,0.21,0.294,0.112,1.16,0.659,9/19/2023,0.15741093568355644,0
